COU,Country,MEAS,Measure,Large subnational region,VAR,Variable,Year,Unit Code,Unit,Value
MOZ,Mozambique,SQKM,Square kilometers,Tete,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,10.2519
MOZ,Mozambique,SQKM,Square kilometers,Tete,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,13.3326
MOZ,Mozambique,SQKM,Square kilometers,Tete,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,16.0227
MOZ,Mozambique,SQKM,Square kilometers,Tete,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,3.0807
MOZ,Mozambique,SQKM,Square kilometers,Tete,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,5.7708
MOZ,Mozambique,SQKM,Square kilometers,Tete,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,2.6901
MOZ,Mozambique,SQKM,Square kilometers,Tete,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,1.5453
MOZ,Mozambique,PCNT,Percent of total land area,Tete,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.008774123
MOZ,Mozambique,PCNT,Percent of total land area,Tete,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.010331407
MOZ,Mozambique,PCNT,Percent of total land area,Tete,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.013435999
MOZ,Mozambique,PCNT,Percent of total land area,Tete,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.016146961
MOZ,Mozambique,PCNT,Percent of total land area,Tete,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.003104592
MOZ,Mozambique,PCNT,Percent of total land area,Tete,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.005815554
MOZ,Mozambique,PCNT,Percent of total land area,Tete,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.001557284
MOZ,Mozambique,SQKM,Square kilometers,Gaza,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,35.019
MOZ,Mozambique,SQKM,Square kilometers,Gaza,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,63.459
MOZ,Mozambique,SQKM,Square kilometers,Gaza,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,147.0969
MOZ,Mozambique,SQKM,Square kilometers,Gaza,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,211.6188
MOZ,Mozambique,SQKM,Square kilometers,Gaza,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,64.5219
MOZ,Mozambique,PCNT,Percent of total land area,Gaza,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.046297336
MOZ,Mozambique,PCNT,Percent of total land area,Gaza,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.083896818
MOZ,Mozambique,PCNT,Percent of total land area,Gaza,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.19447142
MOZ,Mozambique,PCNT,Percent of total land area,Gaza,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.279773459
MOZ,Mozambique,PCNT,Percent of total land area,Gaza,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.110574602
MOZ,Mozambique,PCNT,Percent of total land area,Gaza,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.195876641
MOZ,Mozambique,PCNT,Percent of total land area,Gaza,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.085302039
MOZ,Mozambique,PCNT,Percent of total land area,Gaza,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.037599482
MOZ,Mozambique,SQKM,Square kilometers,Zambezia,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,7.9893
MOZ,Mozambique,SQKM,Square kilometers,Zambezia,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,15.2514
MOZ,Mozambique,SQKM,Square kilometers,Zambezia,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,20.0331
MOZ,Mozambique,SQKM,Square kilometers,Zambezia,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,23.3172
MOZ,Mozambique,SQKM,Square kilometers,Zambezia,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,4.7817
MOZ,Mozambique,SQKM,Square kilometers,Zambezia,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,8.0658
MOZ,Mozambique,SQKM,Square kilometers,Zambezia,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,3.2841
MOZ,Mozambique,SQKM,Square kilometers,Zambezia,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,7.2621
MOZ,Mozambique,PCNT,Percent of total land area,Zambezia,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.007718707
MOZ,Mozambique,PCNT,Percent of total land area,Zambezia,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.014734844
MOZ,Mozambique,PCNT,Percent of total land area,Zambezia,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.019354591
MOZ,Mozambique,PCNT,Percent of total land area,Zambezia,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.022527461
MOZ,Mozambique,PCNT,Percent of total land area,Zambezia,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.004619747
MOZ,Mozambique,PCNT,Percent of total land area,Zambezia,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.007792616
MOZ,Mozambique,PCNT,Percent of total land area,Zambezia,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.00317287
MOZ,Mozambique,PCNT,Percent of total land area,Zambezia,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.007016137
MOZ,Mozambique,SQKM,Square kilometers,Cabo Delgado,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,31.9167
MOZ,Mozambique,SQKM,Square kilometers,Cabo Delgado,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,53.7309
MOZ,Mozambique,SQKM,Square kilometers,Cabo Delgado,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,68.6088
MOZ,Mozambique,SQKM,Square kilometers,Cabo Delgado,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,83.88
MOZ,Mozambique,SQKM,Square kilometers,Cabo Delgado,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,14.8779
MOZ,Mozambique,SQKM,Square kilometers,Cabo Delgado,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,30.1491
MOZ,Mozambique,SQKM,Square kilometers,Cabo Delgado,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,15.2712
MOZ,Mozambique,PCNT,Percent of total land area,Cabo Delgado,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.040710447
MOZ,Mozambique,PCNT,Percent of total land area,Cabo Delgado,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.068534934
MOZ,Mozambique,PCNT,Percent of total land area,Cabo Delgado,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.08751202
MOZ,Mozambique,PCNT,Percent of total land area,Cabo Delgado,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.106990769
MOZ,Mozambique,PCNT,Percent of total land area,Cabo Delgado,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.018977086
MOZ,Mozambique,PCNT,Percent of total land area,Cabo Delgado,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.038455834
MOZ,Mozambique,PCNT,Percent of total land area,Cabo Delgado,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.019478749
MOZ,Mozambique,PCNT,Percent of total land area,Cabo Delgado,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.027824488
MOZ,Mozambique,SQKM,Square kilometers,Lago niassa,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0
MOZ,Mozambique,SQKM,Square kilometers,Lago niassa,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,0
MOZ,Mozambique,SQKM,Square kilometers,Lago niassa,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,0
MOZ,Mozambique,SQKM,Square kilometers,Lago niassa,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,0
MOZ,Mozambique,SQKM,Square kilometers,Lago niassa,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0
MOZ,Mozambique,SQKM,Square kilometers,Lago niassa,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,0
MOZ,Mozambique,SQKM,Square kilometers,Lago niassa,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,0
MOZ,Mozambique,PCNT,Percent of total land area,Lago niassa,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0
MOZ,Mozambique,PCNT,Percent of total land area,Lago niassa,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0
MOZ,Mozambique,PCNT,Percent of total land area,Lago niassa,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0
MOZ,Mozambique,PCNT,Percent of total land area,Lago niassa,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0
MOZ,Mozambique,PCNT,Percent of total land area,Lago niassa,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0
MOZ,Mozambique,PCNT,Percent of total land area,Lago niassa,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0
MOZ,Mozambique,PCNT,Percent of total land area,Lago niassa,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0
MOZ,Mozambique,SQKM,Square kilometers,Inhambane,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,8.7795
MOZ,Mozambique,SQKM,Square kilometers,Inhambane,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,12.9447
MOZ,Mozambique,SQKM,Square kilometers,Inhambane,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,18.3303
MOZ,Mozambique,SQKM,Square kilometers,Inhambane,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,25.5825
MOZ,Mozambique,SQKM,Square kilometers,Inhambane,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,5.3856
MOZ,Mozambique,SQKM,Square kilometers,Inhambane,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,12.6378
MOZ,Mozambique,SQKM,Square kilometers,Inhambane,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,4.1652
MOZ,Mozambique,PCNT,Percent of total land area,Inhambane,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.012772653
MOZ,Mozambique,PCNT,Percent of total land area,Inhambane,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.018832298
MOZ,Mozambique,PCNT,Percent of total land area,Inhambane,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.026667414
MOZ,Mozambique,PCNT,Percent of total land area,Inhambane,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.03721811
MOZ,Mozambique,PCNT,Percent of total land area,Inhambane,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.007835116
MOZ,Mozambique,PCNT,Percent of total land area,Inhambane,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.018385812
MOZ,Mozambique,PCNT,Percent of total land area,Inhambane,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.006059645
NAM,Namibia,SQKM,Square kilometers,Hardap,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.297
NAM,Namibia,SQKM,Square kilometers,Hardap,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,1.0053
NAM,Namibia,SQKM,Square kilometers,Hardap,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,0.7083
NAM,Namibia,SQKM,Square kilometers,Hardap,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,0.6147
NAM,Namibia,PCNT,Percent of total land area,Hardap,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.000840095
NAM,Namibia,PCNT,Percent of total land area,Hardap,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.001398251
NAM,Namibia,PCNT,Percent of total land area,Hardap,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.001667932
NAM,Namibia,PCNT,Percent of total land area,Hardap,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.002311078
NAM,Namibia,PCNT,Percent of total land area,Hardap,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.00026968
NAM,Namibia,PCNT,Percent of total land area,Hardap,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.000912827
NAM,Namibia,SQKM,Square kilometers,Karas,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,4.4028
NAM,Namibia,SQKM,Square kilometers,Karas,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,6.0975
NAM,Namibia,SQKM,Square kilometers,Karas,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,6.9048
NAM,Namibia,SQKM,Square kilometers,Karas,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,7.4772
NAM,Namibia,SQKM,Square kilometers,Karas,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.8073
NAM,Namibia,SQKM,Square kilometers,Karas,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,1.3797
NAM,Namibia,SQKM,Square kilometers,Karas,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,0.5724
NAM,Namibia,SQKM,Square kilometers,Karas,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,1.6947
NAM,Namibia,PCNT,Percent of total land area,Karas,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.002721538
NAM,Namibia,PCNT,Percent of total land area,Karas,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.003769097
NAM,Namibia,PCNT,Percent of total land area,Karas,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.004268119
NAM,Namibia,PCNT,Percent of total land area,Karas,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.004621942
NAM,Namibia,PCNT,Percent of total land area,Karas,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.000499023
NAM,Namibia,PCNT,Percent of total land area,Karas,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.000852845
NAM,Namibia,PCNT,Percent of total land area,Karas,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.000353822
NAM,Namibia,PCNT,Percent of total land area,Karas,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.001047558
NAM,Namibia,SQKM,Square kilometers,Kunene,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.2151
NAM,Namibia,SQKM,Square kilometers,Kunene,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,0.5328
NAM,Namibia,SQKM,Square kilometers,Kunene,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,0.7641
NAM,Namibia,SQKM,Square kilometers,Kunene,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,0.9441
NAM,Namibia,SQKM,Square kilometers,Kunene,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.2313
NAM,Namibia,SQKM,Square kilometers,Kunene,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,0.4113
NAM,Namibia,SQKM,Square kilometers,Kunene,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,0.3177
NAM,Namibia,PCNT,Percent of total land area,Kunene,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.00018563
NAM,Namibia,PCNT,Percent of total land area,Kunene,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.000459803
NAM,Namibia,PCNT,Percent of total land area,Kunene,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.000659414
NAM,Namibia,PCNT,Percent of total land area,Kunene,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.000814753
NAM,Namibia,PCNT,Percent of total land area,Kunene,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.000199611
NAM,Namibia,PCNT,Percent of total land area,Kunene,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.00035495
NAM,Namibia,PCNT,Percent of total land area,Kunene,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.000155339
NAM,Namibia,PCNT,Percent of total land area,Kunene,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.000274173
NAM,Namibia,SQKM,Square kilometers,Ohangwena,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.1962
NAM,Namibia,SQKM,Square kilometers,Ohangwena,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,0.7731
NAM,Namibia,SQKM,Square kilometers,Ohangwena,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,1.5534
NAM,Namibia,SQKM,Square kilometers,Ohangwena,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,2.5164
NAM,Namibia,SQKM,Square kilometers,Ohangwena,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.7803
NAM,Namibia,SQKM,Square kilometers,Ohangwena,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,1.7433
NAM,Namibia,SQKM,Square kilometers,Ohangwena,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,0.963
NAM,Namibia,PCNT,Percent of total land area,Ohangwena,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.001815374
NAM,Namibia,PCNT,Percent of total land area,Ohangwena,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.007153238
NAM,Namibia,PCNT,Percent of total land area,Ohangwena,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.014373095
NAM,Namibia,PCNT,Percent of total land area,Ohangwena,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.023283414
NAM,Namibia,PCNT,Percent of total land area,Ohangwena,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.007219857
NAM,Namibia,PCNT,Percent of total land area,Ohangwena,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.016130177
NAM,Namibia,PCNT,Percent of total land area,Ohangwena,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.00891032
NAM,Namibia,PCNT,Percent of total land area,Ohangwena,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.005337864
NAM,Namibia,SQKM,Square kilometers,Omusati,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.4509
NAM,Namibia,SQKM,Square kilometers,Omusati,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,0.5157
NAM,Namibia,SQKM,Square kilometers,Omusati,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,0.6327
NAM,Namibia,SQKM,Square kilometers,Omusati,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,1.0152
NAM,Namibia,SQKM,Square kilometers,Omusati,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,0.117
NAM,Namibia,SQKM,Square kilometers,Omusati,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,0.4995
NAM,Namibia,SQKM,Square kilometers,Omusati,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,0.3825
NAM,Namibia,SQKM,Square kilometers,Omusati,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,0.0648
NAM,Namibia,PCNT,Percent of total land area,Omusati,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.001685248
NAM,Namibia,PCNT,Percent of total land area,Omusati,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.001927439
NAM,Namibia,PCNT,Percent of total land area,Omusati,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.002364729
NAM,Namibia,PCNT,Percent of total land area,Omusati,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.00379433
NAM,Namibia,PCNT,Percent of total land area,Omusati,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.00043729
NAM,Namibia,PCNT,Percent of total land area,Omusati,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.001866891
NAM,Namibia,PCNT,Percent of total land area,Omusati,BUILT_UP_SINCE_2000,Built-up since 2000,2014,PC,Percentage,0.001429601
NAM,Namibia,PCNT,Percent of total land area,Omusati,BUILT_UP_SINCE_1975,Built-up since 1975,1990,PC,Percentage,0.000242191
NAM,Namibia,SQKM,Square kilometers,Oshana,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,4.4946
NAM,Namibia,SQKM,Square kilometers,Oshana,BUILT_UP_BEFORE,Area built-up before,1990,KM2,Square kilometres,11.2824
NAM,Namibia,SQKM,Square kilometers,Oshana,BUILT_UP_BEFORE,Area built-up before,2000,KM2,Square kilometres,14.1462
NAM,Namibia,SQKM,Square kilometers,Oshana,BUILT_UP_BEFORE,Area built-up before,2014,KM2,Square kilometres,15.9336
NAM,Namibia,SQKM,Square kilometers,Oshana,BUILT_UP_SINCE_1990,Built-up since 1990,2000,KM2,Square kilometres,2.8638
NAM,Namibia,SQKM,Square kilometers,Oshana,BUILT_UP_SINCE_1990,Built-up since 1990,2014,KM2,Square kilometres,4.6512
NAM,Namibia,SQKM,Square kilometers,Oshana,BUILT_UP_SINCE_2000,Built-up since 2000,2014,KM2,Square kilometres,1.7874
NAM,Namibia,SQKM,Square kilometers,Oshana,BUILT_UP_SINCE_1975,Built-up since 1975,1990,KM2,Square kilometres,6.7878
NAM,Namibia,PCNT,Percent of total land area,Oshana,BUILT_UP_BEFORE,Area built-up before,1975,PC,Percentage,0.051668871
NAM,Namibia,PCNT,Percent of total land area,Oshana,BUILT_UP_BEFORE,Area built-up before,1990,PC,Percentage,0.129699834
NAM,Namibia,PCNT,Percent of total land area,Oshana,BUILT_UP_BEFORE,Area built-up before,2000,PC,Percentage,0.16262141
NAM,Namibia,PCNT,Percent of total land area,Oshana,BUILT_UP_BEFORE,Area built-up before,2014,PC,Percentage,0.183168943
NAM,Namibia,PCNT,Percent of total land area,Oshana,BUILT_UP_SINCE_1990,Built-up since 1990,2000,PC,Percentage,0.032921576
NAM,Namibia,PCNT,Percent of total land area,Oshana,BUILT_UP_SINCE_1990,Built-up since 1990,2014,PC,Percentage,0.053469108
NAM,Namibia,SQKM,Square kilometers,Caprivi,BUILT_UP_BEFORE,Area built-up before,1975,KM2,Square kilometres,0.981
