Country and Regions,Country and Regions Name,Country and Regions - RegionId,Indicators,Indicators Name,Scale,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
MWI,Malawi,MW,NE.CON.GOVT.CD,General government final consumption expenditure (current US$),millions,U.S. dollars,238.7648751,221.1551672,206.8194522,200.8069733,189.6163806,200.104706,233.0917161,226.01121,216.8039667,259.7553198,283.2297499,264.6157578,253.4565729,269.8068039,466.2224166,292.7723118,318.9103139,466.6054125,257.049379,238.79027,254.1655688,271.3590247,228.2954258,210.8485391,275.1099193,298.2469916,455.5717724,541.4551956,656.6185048,765.0006236,633.1518197,741.4916621,553.948134,551.7754519,590.110951,597.5842259,517.7488103,652.3851101,643.4761148,684.5440203,725.8343576
MWI,Malawi,MW,NE.CON.PETC.CD,Household final consumption expenditure (current US$),millions,U.S. dollars,865.5380645,870.1003799,795.6343379,836.2559161,839.3354936,785.4691408,828.2869532,780.6260583,994.8073244,1190.206993,1271.913752,1626.020276,1533.743733,1819.898555,671.8827162,1060.267312,1919.914967,2222.000823,1385.730144,1545.11391,1422.50591,1399.431121,2362.616155,2136.116801,2366.926571,2606.48874,2891.41725,3351.051345,4910.380591,5578.110421,6788.380631,6731.585284,5028.983194,5009.258636,5357.285046,5426.116256,4701.137928,5857.62271,5953.533633,6323.800191,6870.176537
MWI,Malawi,MW,NE.GDI.TOTL.CD,Gross capital formation (current US$),millions,U.S. dollars,306.2445819,218.1394149,252.5793218,278.8654704,155.5844854,210.3426211,144.7554364,182.0494943,250.0683247,322.0125239,355.4571839,445.9014522,358.7287138,314.1424282,343.8807747,239.8279204,271.9011528,301.7109755,232.1954769,263.2331737,236.5014007,236.8620756,430.084265,414.6993955,481.1425027,624.8538315,1026.475378,1173.386899,1127.223636,1009.713721,1128.761876,1808.930869,1351.402761,1346.102322,1439.624975,1457.856654,1263.091486,1591.54799,1546.196702,1619.591909,1747.442588
MWI,Malawi,MW,NE.GDI.PVTE.CD,"Gross capital formation, Private sector  (current US$)",millions,U.S. dollars,90.2602648,91.7012082,153.0066034,176.887194,37.64026659,116.6889652,24.82442896,81.17750392,141.2173506,205.7966603,210.7091554,262.5467751,174.3689083,140.6838407,164.9122346,108.154439,132.2761864,129.6017745,83.7805388,78.13597774,61.81915452,59.58758294,281.539943,251.6359838,245.4964972,426.0235276,598.0606081,440.3557612,777.6850069,792.1443932,762.0241968,1123.766269,707.2730604,786.1701516,892.965805,868.8174414,752.746102,977.9897399,980.430446,1058.165258,1141.696884
MWI,Malawi,MW,NE.GDI.PUB.CD,"Gross capital formation, Public sector  (current US$)",millions,U.S. dollars,215.9843171,126.4382067,99.5727184,101.9782764,117.9442188,93.65365598,119.9310074,100.8719904,108.8509741,116.2158636,144.7480285,183.3546771,184.3598055,173.4585875,178.9685401,131.6734814,139.6249664,172.109201,148.4149381,185.097196,174.6822462,177.2744927,148.544322,163.0634117,235.6460055,198.8303039,428.4147698,733.0311373,349.5386293,217.5693274,366.7376792,685.1646008,644.1297008,559.93217,546.6591701,589.0392122,510.3453842,613.5582499,565.7662557,561.4266511,605.7457034
MWI,Malawi,MW,NE.EXPO.GNFS.CD,Exports of goods and services (current US$),millions,U.S. dollars,307.4759634,317.6592401,265.4640885,253.839082,342.7245327,273.6897214,271.18808,301.1219066,321.8287588,298.6388937,447.2897306,512.7981707,417.6023179,334.0015172,349.1254979,469.6313916,546.2785381,579.0570536,571.0600784,497.6610914,446.4013362,480.4701736,554.4241106,647.3035349,659.3166359,662.3658311,785.5938843,886.6976704,1002.910618,1327.245565,1216.422805,1604.267507,1381.901531,1395.372981,1642.082586,1557.727822,1202.001993,1041.125526,993.4293508,1053.363232,1115.532926
MWI,Malawi,MW,NE.IMP.GNFS.CD,Imports of goods and services (current US$),millions,U.S. dollars,480.3619277,389.3671276,340.4041648,346.5388675,319.2347422,338.258391,296.4961017,329.0111104,449.0688322,548.8998087,628.5728944,645.7976963,764.0042406,667.2030308,631.1867588,665.0409914,775.9708659,906.1393683,667.1007025,768.8766583,616.0677055,671.6191467,910.2607235,578.9452937,1140.985846,-1437.478734,1160.749031,1519.65364,2376.120859,2488.944583,2807.05952,2882.272097,2594.85671,3012.205022,3064.237463,2565.942567,2374.073729,2803.398434,2844.462133,3045.183728,3344.536099
MWI,Malawi,MW,NE.CON.TETC.ZS,Final consumption expenditure  (% of GDP),units,Percentage of GDP,89.22539222,88.1690363,84.94620869,84.78368006,85.17749672,87.11501877,89.88586828,86.71788036,90.79551772,95.28412557,89.92882335,85.79971498,99.31554955,100.9208998,94.85221422,96.82487006,98.14658301,100.9328014,93.82805885,100.44927,96.16663138,97.3368473,97.21413823,96.7959281,100.0199396,105.455086,83.7101087,87.80874007,104.6229285,102.4548895,106.6364592,93.3667408,97.58017107,105.1174696,99.70711668,93.05394522,98.28585021,102.6931267,104.8446864,105.6091335,106.7687673
MWI,Malawi,MW,NE.CON.GOVT.ZS,General government final consumption expenditure (% of GDP),units,Percentage of GDP,19.2917078,17.86844339,17.52552439,16.41670371,15.69660257,17.68728469,19.74003425,19.46998555,16.24681822,17.06979436,16.37824298,12.00863423,14.08469926,13.03013619,38.85601361,20.95107974,13.98052714,17.51680511,14.68148581,13.44596228,14.57783882,15.80882675,8.565920678,8.696029584,10.41487414,10.82771896,11.39411045,12.21436574,12.34010456,12.35640584,9.097456441,9.264010036,9.682073898,10.42993774,9.893113132,9.231463282,9.750620117,10.29114996,10.22661085,10.31543239,10.20225493
MWI,Malawi,MW,NE.CON.PETC.ZS,Household final consumption expenditure  (% of GDP),units,Percentage of GDP,69.93368442,70.30059292,67.4206843,68.36697636,69.48089415,69.42773407,70.14583403,67.24789481,74.54869949,78.2143312,73.55058037,73.79108075,85.2308503,87.89076364,55.99620061,75.87379033,84.16605587,83.41599633,79.14657304,87.00330774,81.58879256,81.52802055,88.64821755,88.09989852,89.60506551,94.62736708,72.31599826,75.59437433,92.28282399,90.09848369,97.53900278,84.10273077,87.89809717,94.68753189,89.81400355,83.82248194,88.5352301,92.40197671,94.61807552,95.29370116,96.56651236
MWI,Malawi,MW,NE.GDI.TOTL.ZS,Gross capital formation (% of GDP),units,Percentage of GDP,24.74392846,17.62478279,21.40313698,22.79827102,12.87941383,18.59221554,12.25902542,15.68285495,18.73957693,21.16102019,20.55491744,20.23563331,19.93472093,15.17129503,28.65978895,17.16232608,11.91971937,11.32651318,13.26194451,14.82230966,13.56469846,13.79910442,16.13728215,17.10345363,18.21467806,22.68502909,25.67273597,26.4697372,21.18438245,16.30904882,16.2186409,22.60032659,23.62022831,25.44470465,24.13507616,22.52092606,23.78745254,25.10612027,24.57333162,24.40572167,24.56187776
MWI,Malawi,MW,NE.GDI.PVTE.ZS,"Gross capital formation, Private sector (% GDP)",units,Percentage of GDP,7.292842607,7.409086879,12.96551621,14.46117436,3.11589275,10.31415497,2.1023273,6.99312582,10.58252143,13.52390656,12.18461601,11.91474089,9.689761071,6.794230455,13.74415259,7.739639935,5.798780201,4.865372249,4.785161499,4.399732909,3.545679593,3.471451801,10.5637194,10.3782268,9.29379474,15.46658695,14.95783768,9.933723727,14.61535767,12.79483612,10.94916215,14.04005267,12.36193358,14.86058451,14.970425,13.4214659,14.1762591,15.42745063,15.58174484,15.94555185,16.0475769
MWI,Malawi,MW,NE.GDI.PUB.ZS,"Gross capital formation, Public sector (% GDP)",units,Percentage of GDP,17.45108586,10.21569592,8.437620767,8.337096669,9.763521078,8.278060569,10.15669812,8.689729128,8.157055502,7.637113633,8.370301434,8.320892418,10.24495986,8.377064576,14.91563636,9.422686149,6.12093917,6.461140935,8.476783007,10.42257675,10.01901887,10.32765262,5.573562744,6.725226828,8.920883317,7.218442139,10.71489829,16.53601348,6.569024785,3.514212702,5.269478754,8.560273921,11.25829474,10.58412014,9.164651165,9.099460165,9.611193441,9.678669645,8.99158678,8.460169818,8.514300854
MWI,Malawi,MW,NE.EXPO.GNFS.ZS,Exports of goods and services (% of GDP),units,Percentage of GDP,24.84342154,25.66558232,22.49496992,20.75227234,28.37102346,24.19147514,22.96633307,25.94047955,24.11714796,19.62502446,25.86529096,23.27150023,23.2063544,16.13037624,29.09689585,33.60729255,23.94799288,21.73834525,32.61634193,28.02263368,25.60365182,27.99121842,20.80266364,26.69674977,24.95984078,24.04688487,19.64815212,20.00248541,18.84811621,21.43787122,17.47819897,20.0433141,24.15329508,26.37604349,27.52924474,24.0637329,22.63697102,16.42339586,15.7883333,15.87318985,15.67981892
MWI,Malawi,MW,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),units,Percentage of GDP,38.81224967,31.45928972,28.845263,28.33081848,26.42651896,29.89870945,25.1096148,28.34302584,33.65224261,36.07089498,36.34829886,29.30720524,42.45606983,32.22211684,52.60450897,47.59099914,34.01734367,34.01732232,38.10174348,43.29442127,35.33498166,39.12717014,34.15408402,23.87744977,43.19445848,-52.18699999,29.03099679,34.28096268,44.65542721,40.20180958,40.33329909,36.0103815,45.35369446,56.93821777,51.37143758,39.63860418,44.71027378,44.22264281,45.2063513,45.88804507,47.01046397
MWI,Malawi,MW,GC.BAL.CASH.GD.CD,"Central government, Fiscal Balance (Current US $)",millions,U.S. dollars,-142.9626893,-133.4748129,-119.2089057,-96.80371127,-78.94085185,-70.51364086,-93.33996024,-98.68480328,-63.43248546,-23.9672948,-47.66206164,-82.44747262,-175.3340688,-125.8835287,-205.8513804,-67.01294083,-90.62888549,-140.1215054,-114.0774816,-81.62622704,-97.34573266,-100.103004,-210.2807508,-282.1849873,-205.0913996,-149.4730997,-0.4025740448,-45.29626569,-114.6074484,-284.4129049,11.23648404,-162.1341788,-286.9128761,-55.42402921,-373.519284,-414.4636942,-362.7739578,-212.0560601,-304.1230481,-228.7570275,-212.1353939
MWI,Malawi,MW,GC.REV.TOTL.GD.CD,"Central government, total revenue and grants  (Current US $)",millions,U.S. dollars,298.6085457,276.6111918,254.713406,250.680967,239.2988538,242.603688,273.0481973,268.9195568,289.8656444,378.6002899,436.8371871,433.2171013,402.3004954,411.5040429,373.5819865,376.1258493,477.2063034,472.3037372,398.6883471,445.1582356,419.7678647,472.5690937,641.1619197,646.2834145,917.1423187,1032.88466,1102.622735,1222.481136,1349.505367,1605.480368,1865.495424,1892.36115,1100.162418,1524.160803,1396.104865,1374.037247,1156.34199,1489.613274,1448.623739,1479.102906,1610.386448
MWI,Malawi,MW,GC.XPN.TOTL.GD.CD,"Central government, total expenditure and net lending  (Current US $)",millions,U.S. dollars,441.5712351,410.0860047,373.9223117,347.4846782,318.2397057,313.1173288,366.3881575,367.60436,353.2981299,402.5675847,484.4992488,515.6645739,577.6345641,537.3875715,579.4333669,443.1387901,567.8351889,612.4252426,512.7658287,526.7844626,517.1135974,572.6720976,851.4426705,928.4684018,1122.233718,1182.357759,1103.025309,1169.569685,1394.579898,1889.893273,1854.25894,2054.495328,1387.075294,1579.584832,1769.624149,1788.500941,1519.115948,1701.669334,1752.746788,1707.859934,1822.521842
MWI,Malawi,MW,GC.BAL.CASH.GD.ZS,"Central government, Fiscal Balance (% of GDP)",units,Percentage of GDP,-11.55108944,-10.78422525,-10.10155748,-7.914057063,-6.534789739,-6.232711193,-7.904759738,-8.501311479,-4.753492642,-1.575008335,-2.756139942,-3.741581947,-9.743395484,-6.079459448,-17.1561121,-4.795513134,-3.973027957,-5.260292822,-6.515584417,-4.596264202,-5.58333061,-5.831798108,-7.889988271,-11.63815983,-7.764173388,-5.426551689,-0.010068607,-1.021811519,-2.153865428,-4.593880282,0.1614516786,-2.025663586,-5.014750476,-1.047652939,-6.261989424,-6.402622775,-6.832021592,-3.345111164,-4.833354324,-3.447152529,-2.981753821
MWI,Malawi,MW,GC.REV.TOTL.GD.ZS,"Central government, total revenue and grants  (% of GDP)",units,Percentage of GDP,24.12695254,22.34906597,21.58397559,20.4940849,19.80935926,21.44377603,23.1238624,23.16637252,21.72190161,24.87967946,25.26085482,19.65999968,22.35602503,19.87330803,31.13515403,26.91594232,20.91997463,17.73072557,22.77125638,25.06626775,24.07607097,27.53091752,24.05717121,26.65467693,34.7203832,37.49839941,27.57722491,27.57722491,25.36181543,25.93196187,26.80441378,23.64268349,19.22897321,28.81045583,23.40546867,21.22608637,21.77706882,23.49813531,23.02262804,22.28868498,22.6354304
MWI,Malawi,MW,GC.XPN.TOTL.GD.ZS,"Central government, total expenditure and net lending  (% of GDP)",units,Percentage of GDP,35.67804199,33.13329122,31.68553308,28.40814196,26.344149,27.67648722,31.02862213,31.667684,26.47539425,26.4546878,28.01699477,23.40158162,32.09942051,25.95276748,48.29126612,31.71145546,24.89300258,22.99101839,29.28684079,29.66253195,29.65940158,33.36271563,31.94715948,38.29283676,42.48455659,42.9249511,27.58729351,26.38362695,26.20891983,30.52584215,26.6429621,25.66834708,24.24372369,29.85810877,29.66745809,27.62870915,28.60909041,26.84324647,27.85598237,25.73583751,25.61718422
MWI,Malawi,MW,BG.CAB.CD,"Current account balance (Net, BoP, cur. US$)",millions,U.S. dollars,-207.0724878,-86.70967165,-91.14679831,-103.9414696,3.875760797,-72.22093072,-41.84998162,-30.21234442,-18.08167066,-138.0578569,-63.5,-153.478416,-224.7769636,-182.74531,-287.3191018,-143.0990367,-173.2023529,-302.3904255,-7.544338549,-147.5347577,-91.54053512,-116.5925906,-227.2598974,-281.4372806,-281.0487077,-506.6154687,-306.5879107,-411.597005,-693.3808776,-543.64,-969.2832463,-1136.71257,-784.971894,-1227.425084,-1134.980837,-936.3075116,-743.7,-621,-712.8727456,-722.0608725,-809.9765729
MWI,Malawi,MW,BG.WEO.ADB.CAB.GDP.ZS,Current account balance (As % of GDP),units,Percentage of GDP,-16.73102849,-7.005790906,-7.723622802,-8.497594881,0.3208387203,-6.383618798,-3.544184601,-2.602675811,-1.355001114,-9.072457997,-3.67199572,-6.965065783,-12.49096007,-8.825560526,-23.94581327,-10.24031033,-7.592919043,-11.35202038,-0.4308981403,-8.307485843,-5.250369563,-6.792447999,-8.527066399,-11.60732215,-10.63969967,-18.39244006,-7.667938903,-9.284972049,-13.03099511,-8.780955553,-13.92716855,-14.20180049,-13.71997741,-23.20140767,-19.02776725,-14.46405049,-14.00589637,-9.796060684,-11.32951478,-10.88077595,-11.38494947
MWI,Malawi,MW,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,12.00877666,9.518949924,13.7694664,19.74308524,10.64441186,14.18293571,25.04690636,33.84550689,12.45043233,11.88086074,8.226398477,23.23598764,22.7729343,34.66093933,83.14691149,37.73273267,9.137380565,29.7479829,44.76040267,29.6,27.24711497,17.27059874,9.55871587,5.206949089,15.43293004,13.9,7.950856184,8.709221458,8.4,7.4,7.6,21.3,27.3,23.77585755,21.86905014,21.8,11.5,10.40494545,7.729278061,6.966284043
MLI,Mali,ML,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,-2.447105795,6.601283219,-5.125617508,0.9995683065,-1.947628773,8.601817431,1.99794216,-0.3238631534,11.93815296,7.014846794,9.051785588,-3.234969672,3.833049775,3.562285109,2.354204663,7.382090434,5.333724422,4.421535584,5.69832668,-3.274694875,11.8551677,4.306659335,7.615656478,2.25905607,6.132867114,5.251356065,4.297160872,4.97917145,4.679065698,5.4,3.2,-0.8,2.3,7,6,5.8,5.3,4.986434101,4.654148329,4.728061982
MLI,Mali,ML,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,-4.391299123,4.388453252,-7.088655981,-0.9685776087,-3.678117402,6.918899386,0.5744542097,-1.700319281,10.2030406,5.047068877,6.690826128,-5.589090037,1.128068209,0.8173497951,-0.3213840899,4.63282933,2.654227677,1.738369459,2.894353973,-5.955414409,8.630547909,1.208798076,4.332997119,-0.9326686892,2.759033259,1.843248185,0.8763503329,1.544196733,1.322384777,2.124487112,0.1061626129,-3.686019091,-0.6250499308,3.940490057,2.935164578,2.701922168,2.192772083,1.878077953,1.563638531,1.655845801
MLI,Mali,ML,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,1456.734427,1421.086594,1514.896545,1437.248743,1451.615026,1423.342954,1545.776316,1576.660033,1571.553812,1759.16831,1882.571272,2052.977587,1986.564384,2062.710386,2136.190011,2186.480296,2347.888249,2473.118137,2582.467936,2729.625395,2640.238492,2953.243193,3080.429317,3315.024232,3389.912488,3597.811316,3786.745199,3949.467732,4146.118502,4340.11811,4574.484488,4720.867992,4683.101048,4790.812372,5126.169238,5433.739392,5748.896277,6053.58778,6355.445945,6651.237826,6965.712473
MLI,Mali,ML,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,1685.093057,1393.348535,1247.123986,1221.983216,1217.210118,1227.309047,1694.820854,1964.096867,1966.789377,2021.740272,2751.595612,2780.631244,2876.456504,2870.21346,2157.446605,2816.537534,2879.899452,2755.835406,2920.418654,2938.300824,2640.238492,3020.00452,3189.05707,4225.68421,4985.382752,5482.225049,6227.023493,7145.730014,9740.474982,10181.02197,10678.749,12978.10717,12442.74702,13245.77667,14388.38546,13100.52562,14035.4231,15287.89438,15760.09279,17120.80031,18706.14828
MLI,Mali,ML,NE.CON.TETC.CD,Final consumption expenditure  (current US$),millions,U.S. dollars,1768.349574,1492.446881,1316.331754,1336.115789,1346.960212,1463.969915,1699.458817,1850.326244,1887.144812,1894.297205,2504.841856,2534.634815,2766.907834,2614.948336,1869.789651,2482.998602,2692.388058,2299.276151,2566.005162,2663.703379,2396.983049,2562.409723,2736.021494,3443.707887,4298.261197,4707.59385,5162.010201,5867.342333,8670.579124,8661.858847,9427.756178,11516.48071,10728.74019,11852.52521,13098.51161,11811.06028,12541.87904,14919.39754,15470.09309,16916.40146,18640.23825
MLI,Mali,ML,NE.CON.GOVT.CD,General government final consumption expenditure (current US$),millions,U.S. dollars,206.4554214,164.0169807,146.7462557,143.4806552,139.619684,149.133137,249.4239108,273.4405357,266.1592484,273.9805782,458.3054686,533.6054402,639.6948309,559.3168872,430.659026,524.9091809,531.4405015,497.8231054,547.3308428,501.0242699,263.2259369,472.7739097,528.848898,766.9307668,895.0876887,929.0069975,1058.43558,1245.318877,1516.327882,1483.365811,1675.244285,2438.996922,1926.688967,2209.276409,2340.47533,2121.097379,2312.495712,2578.962472,2694.374557,2901.181771,3056.886066
MLI,Mali,ML,NE.CON.PETC.CD,Household final consumption expenditure (current US$),millions,U.S. dollars,1561.894153,1328.4299,1169.585498,1192.635134,1207.340528,1314.836778,1450.034906,1576.885709,1620.985564,1620.316626,2046.536388,2001.029375,2127.213003,2055.631449,1439.130625,1958.089421,2160.947557,1801.453046,2018.674319,2162.679109,2133.757112,2089.635814,2207.172596,2676.77712,3403.173508,3778.586852,4103.574621,4622.023455,7154.251243,7178.493036,7752.511893,9077.483786,8802.051221,9643.248804,10758.03628,9689.962897,10229.38332,12340.43507,12775.71853,14015.21969,15583.35218
MLI,Mali,ML,NE.GDI.TOTL.CD,Gross capital formation (current US$),millions,U.S. dollars,276.4629786,238.5738098,216.1570309,157.2580619,161.4124547,207.2282811,347.6694111,400.6162405,415.3125178,435.7257643,535.8850822,548.1495908,489.7550375,544.501375,565.909946,687.8473694,522.9721615,611.2910116,578.3568579,547.7921102,526.0883673,737.5612059,511.8091469,1100.761716,1094.480195,1206.878348,1246.701058,1540.822129,2360.74687,2241.962591,2565.64901,2559.730322,2138.045019,2357.738061,2536.801696,2218.095023,2441.671226,2889.049553,2932.745174,3216.167015,3433.030655
