Country name,Year,Aggregation level,Sub-national region name,Number of individual cases in dataset for region,Number of households in dataset for region,% population in urban areas
Nigeria,2008.0,Subnat,Borno,4487.0,869.0,34.57
Nigeria,2008.0,Subnat,Cross River,3195.0,765.0,20.29
Nigeria,2008.0,Subnat,Adamawa,3445.0,676.0,20.84
Nigeria,2008.0,Subnat,Imo,4229.0,1117.0,17.2
Nigeria,2008.0,Subnat,Kaduna,6606.0,1152.0,31.83
Nigeria,2008.0,Subnat,Kano,10244.0,1882.0,26.31
Nigeria,2008.0,Subnat,Katsina,6282.0,1113.0,20.07
Nigeria,2008.0,Subnat,Kwara,2558.0,617.0,38.09
Nigeria,2008.0,Subnat,Lagos,9734.0,2522.0,90.75
Nigeria,2008.0,Subnat,Niger,4228.0,759.0,22.62
Nigeria,2008.0,Subnat,Ogun,4101.0,1276.0,24.61
Nigeria,2008.0,Subnat,Ondo,3680.0,939.0,36.76
Nigeria,2008.0,Subnat,Oyo,5986.0,1694.0,38.7
Nigeria,2008.0,Subnat,Plateau,3564.0,696.0,20.01
Nigeria,2008.0,Subnat,Rivers,5695.0,1718.0,31.18
Nigeria,2008.0,Subnat,Sokoto,4068.0,817.0,14.51
Nigeria,2008.0,Subnat,Abia,3094.0,781.0,48.7
Nigeria,2008.0,Subnat,Delta,4458.0,1222.0,40.46
Nigeria,2008.0,Subnat,Enugu,3425.0,849.0,28.24
Nigeria,2008.0,Subnat,Jigawa,4666.0,862.0,6.72
Nigeria,2008.0,Subnat,Kebbi,3586.0,679.0,20.32
Nigeria,2008.0,Subnat,Kogi,3567.0,877.0,34.87
Nigeria,2008.0,Subnat,Osun,3742.0,968.0,63.53
Nigeria,2008.0,Subnat,Taraba,2485.0,430.0,19.18
Nigeria,2008.0,Subnat,Yobe,2562.0,474.0,30.73
Nigeria,2008.0,Subnat,Bayelsa,1865.0,502.0,23.5
Nigeria,2008.0,Subnat,Ebonyi,2347.0,528.0,26.97
Nigeria,2008.0,Subnat,Ekiti,2548.0,700.0,38.29
Nigeria,2008.0,Subnat,Gombe,2364.0,404.0,21.51
Nigeria,2008.0,Subnat,Nassarawa,2046.0,389.0,15.1
Nigeria,2008.0,Subnat,Zamfora,3585.0,675.0,9.2
Nigeria,2008.0,Subnat,Abuja FCT,1610.0,371.0,69.85
Nigeria,2008.0,Wealth quartiles,Lowest 25%,41833.0,8518.0,4.71
Nigeria,2008.0,Wealth quartiles,Second 25%,39273.0,8517.0,16.23
Nigeria,2008.0,Wealth quartiles,Third 25%,36114.0,8518.0,43.86
Nigeria,2008.0,Wealth quartiles,Highest 25%,34746.0,8517.0,76.0
Nigeria,2013.0,National,Total,178885.0,38638.0,39.85
Nigeria,2013.0,Urb/rur,Rural,107599.0,21979.0,0.0
Nigeria,2013.0,Urb/rur,Urban,71286.0,16659.0,100.0
Nigeria,2013.0,Poverty,Nonpoor,64543.0,13803.0,72.09
Nigeria,2013.0,Poverty,Poor,114230.0,24806.0,21.64
Nigeria,2013.0,Subnat,Akwa Ibom,3693.0,894.0,5.74
Nigeria,2013.0,Subnat,Anambra,4366.0,1053.0,84.67
Nigeria,2013.0,Subnat,Bauchi,5819.0,935.0,15.57
Nigeria,2013.0,Subnat,Edo,3046.0,704.0,55.73
Nigeria,2013.0,Subnat,Benue,6161.0,1369.0,7.86
Nigeria,2013.0,Subnat,Borno,6450.0,1565.0,45.28
Nigeria,2013.0,Subnat,Cross River,3328.0,851.0,16.88
Nigeria,2013.0,Subnat,Adamawa,3780.0,728.0,26.6
Nigeria,2013.0,Subnat,Imo,3945.0,1099.0,50.06
Nigeria,2013.0,Subnat,Kaduna,9128.0,1920.0,43.43
Nigeria,2013.0,Subnat,Kano,15726.0,2614.0,44.2
Nigeria,2013.0,Subnat,Katsina,7505.0,1260.0,18.04
Nigeria,2013.0,Subnat,Kwara,2683.0,619.0,59.56
Nigeria,2013.0,Subnat,Lagos,8332.0,2246.0,100.0
Nigeria,2013.0,Subnat,Niger,7878.0,1509.0,16.74
Nigeria,2013.0,Subnat,Ogun,4146.0,1359.0,49.8
Nigeria,2013.0,Subnat,Ondo,3604.0,922.0,49.74
Nigeria,2013.0,Subnat,Oyo,7084.0,1808.0,69.87
Nigeria,2013.0,Subnat,Plateau,3231.0,671.0,22.26
Nigeria,2013.0,Subnat,Rivers,4960.0,1533.0,49.21
Nigeria,2013.0,Subnat,Sokoto,5206.0,901.0,21.1
Nigeria,2013.0,Subnat,Abia,2347.0,646.0,25.2
Nigeria,2013.0,Subnat,Delta,3846.0,949.0,51.03
Nigeria,2013.0,Subnat,Enugu,3912.0,922.0,69.48
Nigeria,2013.0,Subnat,Jigawa,6530.0,1155.0,9.41
Nigeria,2013.0,Subnat,Kebbi,6352.0,1072.0,18.36
Nigeria,2013.0,Subnat,Kogi,3273.0,879.0,40.77
Nigeria,2013.0,Subnat,Osun,3256.0,856.0,79.1
Nigeria,2013.0,Subnat,Taraba,3639.0,636.0,15.08
Nigeria,2013.0,Subnat,Yobe,4621.0,801.0,21.58
Nigeria,2013.0,Subnat,Bayelsa,1525.0,323.0,26.91
Nigeria,2013.0,Subnat,Ebonyi,4507.0,981.0,87.23
Nigeria,2013.0,Subnat,Ekiti,1384.0,377.0,75.89
Nigeria,2013.0,Subnat,Gombe,2824.0,465.0,30.4
Nigeria,2013.0,Subnat,Nassarawa,3064.0,551.0,18.15
Nigeria,2013.0,Subnat,Zamfora,6336.0,1099.0,17.58
Nigeria,2013.0,Subnat,Abuja FCT,1402.0,362.0,58.18
Nigeria,2013.0,Wealth quartiles,Lowest 25%,52652.0,9660.0,7.02
Nigeria,2013.0,Wealth quartiles,Second 25%,45442.0,9660.0,24.06
Nigeria,2013.0,Wealth quartiles,Third 25%,42111.0,9660.0,56.42
Nigeria,2013.0,Wealth quartiles,Highest 25%,38681.0,9659.0,85.05
Nigeria,2018.0,National,Total,190227.0,40549.0,43.47
Nigeria,2018.0,Urb/rur,Rural,107535.0,21551.0,0.0
Nigeria,2018.0,Urb/rur,Urban,82692.0,18997.0,100.0
Nigeria,2018.0,Poverty,Nonpoor,74482.0,15755.0,69.53
Nigeria,2018.0,Poverty,Poor,115744.0,24794.0,26.7
Nigeria,2018.0,Subnat,Akwa Ibom,3945.0,1051.0,7.17
Nigeria,2018.0,Subnat,Anambra,5928.0,1396.0,85.26
Nigeria,2018.0,Subnat,Bauchi,7296.0,1150.0,13.74
Nigeria,2018.0,Subnat,Edo,2761.0,712.0,61.26
Nigeria,2018.0,Subnat,Benue,5303.0,1233.0,15.83
Nigeria,2018.0,Subnat,Borno,6825.0,1275.0,54.84
Nigeria,2018.0,Subnat,Cross River,2381.0,741.0,18.55
Nigeria,2018.0,Subnat,Adamawa,4137.0,911.0,22.47
Nigeria,2018.0,Subnat,Imo,4305.0,977.0,64.69
Nigeria,2018.0,Subnat,Kaduna,10760.0,1956.0,42.5
Nigeria,2018.0,Subnat,Kano,13400.0,2160.0,43.83
Nigeria,2018.0,Subnat,Katsina,11493.0,1826.0,22.49
Nigeria,2018.0,Subnat,Kwara,3290.0,773.0,76.22
Nigeria,2018.0,Subnat,Lagos,11374.0,2980.0,97.25
Nigeria,2018.0,Subnat,Niger,6439.0,1232.0,24.24
Nigeria,2018.0,Subnat,Ogun,4023.0,1254.0,48.61
Nigeria,2018.0,Subnat,Ondo,3008.0,847.0,53.53
Nigeria,2018.0,Subnat,Oyo,6209.0,1806.0,80.48
Nigeria,2018.0,Subnat,Plateau,3985.0,886.0,27.56
Nigeria,2018.0,Subnat,Rivers,5883.0,1561.0,52.74
Nigeria,2018.0,Subnat,Sokoto,4788.0,845.0,19.51
Nigeria,2018.0,Subnat,Abia,2703.0,666.0,19.19
Nigeria,2018.0,Subnat,Delta,4311.0,1275.0,55.91
Nigeria,2018.0,Subnat,Enugu,3473.0,873.0,77.83
Nigeria,2018.0,Subnat,Jigawa,6965.0,1138.0,13.96
Nigeria,2018.0,Subnat,Kebbi,5291.0,913.0,16.5
Nigeria,2018.0,Subnat,Kogi,2615.0,709.0,35.64
Nigeria,2018.0,Subnat,Osun,4077.0,1222.0,75.11
Nigeria,2018.0,Subnat,Taraba,3974.0,722.0,19.37
Nigeria,2018.0,Subnat,Yobe,7010.0,1103.0,21.26
Nigeria,2018.0,Subnat,Bayelsa,1522.0,406.0,30.94
Nigeria,2018.0,Subnat,Ebonyi,4309.0,855.0,84.23
Nigeria,2018.0,Subnat,Ekiti,2137.0,631.0,81.36
Nigeria,2018.0,Subnat,Gombe,3649.0,551.0,23.37
Nigeria,2018.0,Subnat,Nassarawa,2926.0,593.0,34.09
Nigeria,2018.0,Subnat,Zamfora,6424.0,1033.0,28.02
Nigeria,2018.0,Subnat,Abuja FCT,1307.0,288.0,64.7
Nigeria,2018.0,Wealth quartiles,Lowest 25%,54654.0,10138.0,10.36
Nigeria,2018.0,Wealth quartiles,Second 25%,48285.0,10135.0,29.6
Nigeria,2018.0,Wealth quartiles,Third 25%,44899.0,10139.0,61.85
Nigeria,2018.0,Wealth quartiles,Highest 25%,42389.0,10137.0,82.49
Rwanda,1992.0,National,Total,31880.0,6212.0,5.38
Rwanda,1992.0,Urb/rur,Rural,30167.0,5858.0,0.0
Rwanda,1992.0,Urb/rur,Urban,1714.0,354.0,100.0
Rwanda,1992.0,Poverty,Nonpoor,337.0,45.0,77.43
Rwanda,1992.0,Poverty,Poor,31476.0,6158.0,4.61
Rwanda,1992.0,Subnat,City of Kigali,5532.0,1052.0,19.13
Rwanda,1992.0,Subnat,South,9898.0,1970.0,2.91
Rwanda,1992.0,Subnat,West,8036.0,1533.0,1.41
Rwanda,1992.0,Subnat,North,5640.0,1088.0,3.96
Rwanda,1992.0,Subnat,East,2775.0,570.0,1.13
Rwanda,1992.0,Wealth quartiles,Lowest 25%,8553.0,1459.0,1.43
Rwanda,1992.0,Wealth quartiles,Second 25%,6916.0,1643.0,1.4
Rwanda,1992.0,Wealth quartiles,Third 25%,8098.0,1555.0,2.92
Rwanda,1992.0,Wealth quartiles,Highest 25%,8314.0,1556.0,15.13
Rwanda,2000.0,National,Total,45245.0,9792.0,15.53
Rwanda,2000.0,Urb/rur,Rural,38219.0,8423.0,0.0
Rwanda,2000.0,Urb/rur,Urban,7026.0,1369.0,100.0
Rwanda,2000.0,Poverty,Nonpoor,1493.0,234.0,92.62
Rwanda,2000.0,Poverty,Poor,43194.0,9447.0,12.95
Rwanda,2000.0,Subnat,City of Kigali,2019.0,385.0,100.0
Rwanda,2000.0,Subnat,South,11089.0,2505.0,6.72
Rwanda,2000.0,Subnat,West,11497.0,2442.0,13.55
Rwanda,2000.0,Subnat,North,9520.0,2062.0,13.57
Rwanda,2000.0,Subnat,East,11120.0,2399.0,12.7
Rwanda,2000.0,Wealth quartiles,Lowest 25%,5748.0,1321.0,2.11
Rwanda,2000.0,Wealth quartiles,Second 25%,16160.0,3745.0,3.01
Rwanda,2000.0,Wealth quartiles,Third 25%,11206.0,2224.0,6.89
Rwanda,2000.0,Wealth quartiles,Highest 25%,12131.0,2502.0,46.54
Rwanda,2005.0,National,Total,47852.0,10329.0,15.49
Rwanda,2005.0,Urb/rur,Rural,40440.0,8811.0,0.0
Rwanda,2005.0,Urb/rur,Urban,7413.0,1518.0,100.0
Rwanda,2005.0,Poverty,Nonpoor,1096.0,182.0,87.24
Rwanda,2005.0,Poverty,Poor,46596.0,10112.0,13.8
Rwanda,2005.0,Subnat,City of Kigali,4062.0,869.0,84.64
Rwanda,2005.0,Subnat,South,12457.0,2737.0,13.14
Rwanda,2005.0,Subnat,West,12260.0,2536.0,8.02
Rwanda,2005.0,Subnat,North,9110.0,1957.0,9.4
Rwanda,2005.0,Subnat,East,9964.0,2230.0,4.99
Rwanda,2005.0,Wealth quartiles,Lowest 25%,11738.0,2602.0,4.77
Rwanda,2005.0,Wealth quartiles,Second 25%,11528.0,2579.0,7.15
Rwanda,2005.0,Wealth quartiles,Third 25%,11866.0,2566.0,8.99
Rwanda,2005.0,Wealth quartiles,Highest 25%,12720.0,2581.0,39.0
Rwanda,2010.0,National,Total,56504.0,12539.0,13.42
Rwanda,2010.0,Urb/rur,Rural,48918.0,10780.0,0.0
Rwanda,2010.0,Urb/rur,Urban,7586.0,1759.0,100.0
Rwanda,2010.0,Poverty,Nonpoor,3557.0,660.0,73.12
Rwanda,2010.0,Poverty,Poor,52940.0,11877.0,9.42
Rwanda,2010.0,Subnat,City of Kigali,5567.0,1284.0,77.5
Rwanda,2010.0,Subnat,South,13751.0,3135.0,11.38
Rwanda,2010.0,Subnat,West,13802.0,2967.0,4.6
Rwanda,2010.0,Subnat,North,9554.0,2120.0,5.91
Rwanda,2010.0,Subnat,East,13830.0,3033.0,3.66
Rwanda,2010.0,Wealth quartiles,Lowest 25%,12504.0,3134.0,9.13
Rwanda,2010.0,Wealth quartiles,Second 25%,13668.0,3136.0,1.84
Rwanda,2010.0,Wealth quartiles,Third 25%,15210.0,3135.0,4.08
Rwanda,2010.0,Wealth quartiles,Highest 25%,15121.0,3135.0,36.85
Rwanda,2015.0,National,Total,54941.0,12699.0,16.81
Rwanda,2015.0,Urb/rur,Rural,45705.0,10511.0,0.0
Rwanda,2015.0,Urb/rur,Urban,9236.0,2188.0,100.0
Rwanda,2015.0,Poverty,Nonpoor,6184.0,1246.0,72.9
Rwanda,2015.0,Poverty,Poor,48743.0,11449.0,9.7
Rwanda,2015.0,Subnat,City of Kigali,6130.0,1496.0,74.23
Rwanda,2015.0,Subnat,South,13325.0,3103.0,9.05
Rwanda,2015.0,Subnat,West,12577.0,2789.0,12.75
Rwanda,2015.0,Subnat,North,8998.0,2090.0,10.39
Rwanda,2015.0,Subnat,East,13911.0,3221.0,6.77
Rwanda,2015.0,Wealth quartiles,Lowest 25%,11968.0,3173.0,4.63
Rwanda,2015.0,Wealth quartiles,Second 25%,13424.0,3176.0,4.11
Rwanda,2015.0,Wealth quartiles,Third 25%,14733.0,3175.0,4.94
Rwanda,2015.0,Wealth quartiles,Highest 25%,14815.0,3174.0,49.96
Rwanda,2020.0,National,Total,56070.0,12949.0,17.1
Rwanda,2020.0,Urb/rur,Rural,46485.0,10594.0,0.0
Rwanda,2020.0,Urb/rur,Urban,9586.0,2355.0,100.0
Rwanda,2020.0,Poverty,Nonpoor,9770.0,2045.0,55.72
Rwanda,2020.0,Poverty,Poor,46300.0,10904.0,8.94
Rwanda,2020.0,Subnat,City of Kigali,7286.0,1810.0,71.35
Rwanda,2020.0,Subnat,South,12432.0,3003.0,7.55
Rwanda,2020.0,Subnat,West,12643.0,2770.0,12.31
Rwanda,2020.0,Subnat,North,8557.0,2012.0,9.15
Rwanda,2020.0,Subnat,East,15153.0,3353.0,7.32
Rwanda,2020.0,Wealth quartiles,Lowest 25%,12796.0,3237.0,4.46
Rwanda,2020.0,Wealth quartiles,Second 25%,14088.0,3237.0,3.54
Rwanda,2020.0,Wealth quartiles,Third 25%,14624.0,3238.0,9.98
Rwanda,2020.0,Wealth quartiles,Highest 25%,14562.0,3236.0,48.47
Sudan,2000.0,National,Total,147495.0,24794.0,52.24
Sudan,2000.0,Urb/rur,Rural,70449.0,12399.0,0.0
Sudan,2000.0,Urb/rur,Urban,77046.0,12395.0,100.0
Sudan,2000.0,Poverty,Nonpoor,28588.0,4275.0,82.4
Sudan,2000.0,Poverty,Poor,118771.0,20494.0,44.97
Sudan,2000.0,Subnat,Northern,4061.0,688.0,50.34
Sudan,2000.0,Subnat,Nahr El Nil,5714.0,966.0,48.48
Sudan,2000.0,Subnat,Red Sea,4300.0,908.0,56.9
Sudan,2000.0,Subnat,Kassala,7658.0,1292.0,53.72
Sudan,2000.0,Subnat,Al Gedarif,8213.0,1327.0,52.67
Sudan,2000.0,Subnat,Khartoum,20586.0,3244.0,51.69
Sudan,2000.0,Subnat,Al Gezira,21355.0,3288.0,51.19
Sudan,2000.0,Subnat,White Nile,9326.0,1478.0,51.87
Sudan,2000.0,Subnat,Sinnar,7198.0,1194.0,51.25
Sudan,2000.0,Subnat,Blue Nile,3185.0,492.0,50.64
Sudan,2000.0,Subnat,North Kordofan,9856.0,1729.0,52.84
Sudan,2000.0,Subnat,South Kordofan,12517.0,2001.0,53.63
Sudan,2000.0,Subnat,North Darfur,8715.0,1596.0,51.47
Sudan,2000.0,Subnat,West Darfur,9123.0,1865.0,54.81
Sudan,2000.0,Subnat,South Darfur,15688.0,2727.0,52.45
Sudan,2000.0,Wealth quartiles,Lowest 25%,33889.0,6189.0,18.49
Sudan,2000.0,Wealth quartiles,Second 25%,34466.0,6176.0,40.95
Sudan,2000.0,Wealth quartiles,Third 25%,38358.0,6224.0,63.7
Sudan,2000.0,Wealth quartiles,Highest 25%,40742.0,6198.0,79.11
Sudan,2008.0,National,Total,1033242.0,185539.0,33.18
Sudan,2008.0,Urb/rur,Rural,690451.0,126676.0,0.0
Sudan,2008.0,Urb/rur,Urban,342791.0,58862.0,100.0
Sudan,2008.0,Poverty,Nonpoor,271843.0,42015.0,68.8
Sudan,2008.0,Poverty,Poor,761399.0,143523.0,20.46
Sudan,2008.0,Subnat,Northern,22077.0,4107.0,16.84
Sudan,2008.0,Subnat,Nahr El Nil,37719.0,6810.0,29.89
Sudan,2008.0,Subnat,Red Sea,47574.0,8895.0,39.48
Sudan,2008.0,Subnat,Kassala,58546.0,11077.0,26.08
Sudan,2008.0,Subnat,Al Gedarif,45106.0,8188.0,28.09
Sudan,2008.0,Subnat,Khartoum,181808.0,30191.0,80.42
Sudan,2008.0,Subnat,Al Gezira,120588.0,20497.0,19.03
Sudan,2008.0,Subnat,White Nile,59588.0,10320.0,33.04
Sudan,2008.0,Subnat,Sinnar,42171.0,7553.0,21.22
Sudan,2008.0,Subnat,Blue Nile,28706.0,4964.0,24.03
Sudan,2008.0,Subnat,North Kordofan,98141.0,18679.0,19.06
Sudan,2008.0,Subnat,South Kordofan,46679.0,8246.0,24.27
Sudan,2008.0,Subnat,North Darfur,74477.0,12863.0,16.61
Sudan,2008.0,Subnat,West Darfur,43518.0,9358.0,17.13
Sudan,2008.0,Subnat,South Darfur,126543.0,23792.0,20.97
Sudan,2008.0,Wealth quartiles,Lowest 25%,230718.0,47609.0,5.93
Sudan,2008.0,Wealth quartiles,Second 25%,242648.0,45164.0,12.42
Sudan,2008.0,Wealth quartiles,Third 25%,261548.0,46304.0,37.09
Sudan,2008.0,Wealth quartiles,Highest 25%,298327.0,46462.0,67.7
Sudan,2010.0,National,Total,84532.0,14778.0,31.6
Sudan,2010.0,Urb/rur,Rural,57818.0,10413.0,0.0
Sudan,2010.0,Urb/rur,Urban,26714.0,4365.0,100.0
Sudan,2010.0,Poverty,Nonpoor,21052.0,3287.0,62.85
Sudan,2010.0,Poverty,Poor,63456.0,11487.0,21.24
Sudan,2010.0,Subnat,Northern,1538.0,279.0,23.87
Sudan,2010.0,Subnat,Nahr El Nil,3018.0,530.0,16.5
Sudan,2010.0,Subnat,Red Sea,2249.0,455.0,49.41
Sudan,2010.0,Subnat,Kassala,5135.0,936.0,31.41
Sudan,2010.0,Subnat,Al Gedarif,3994.0,737.0,22.93
Sudan,2010.0,Subnat,Khartoum,13494.0,2170.0,82.21
Sudan,2010.0,Subnat,Al Gezira,12569.0,2152.0,14.22
Sudan,2010.0,Subnat,White Nile,4391.0,750.0,37.04
Sudan,2010.0,Subnat,Sinnar,3474.0,617.0,16.96
Sudan,2010.0,Subnat,Blue Nile,3018.0,492.0,21.73
Sudan,2010.0,Subnat,North Kordofan,8638.0,1616.0,20.06
Sudan,2010.0,Subnat,South Kordofan,3816.0,685.0,20.32
Sudan,2010.0,Subnat,North Darfur,5352.0,907.0,18.71
Sudan,2010.0,Subnat,West Darfur,3615.0,711.0,15.56
Sudan,2010.0,Subnat,South Darfur,10231.0,1742.0,23.3
Sudan,2010.0,Wealth quartiles,Lowest 25%,19488.0,3695.0,2.93
Sudan,2010.0,Wealth quartiles,Second 25%,20129.0,3695.0,11.74
Sudan,2010.0,Wealth quartiles,Third 25%,21670.0,3695.0,43.27
Sudan,2010.0,Wealth quartiles,Highest 25%,23246.0,3694.0,61.96
Sudan,2014.0,National,Total,98863.0,16801.0,30.82
Sudan,2014.0,Urb/rur,Rural,68389.0,11801.0,0.0
Sudan,2014.0,Urb/rur,Urban,30474.0,5000.0,100.0
Sudan,2014.0,Poverty,Nonpoor,31145.0,5001.0,56.11
Sudan,2014.0,Poverty,Poor,67699.0,11796.0,19.19
Sudan,2014.0,Subnat,Northern,2181.0,423.0,19.21
Sudan,2014.0,Subnat,Nahr El Nil,3715.0,666.0,27.26
Sudan,2014.0,Subnat,Red Sea,2489.0,519.0,65.28
Sudan,2014.0,Subnat,Kassala,4102.0,722.0,30.32
Sudan,2014.0,Subnat,Al Gedarif,5004.0,858.0,24.21
Sudan,2014.0,Subnat,Khartoum,13830.0,2317.0,80.74
Sudan,2014.0,Subnat,Al Gezira,16269.0,2629.0,13.43
Sudan,2014.0,Subnat,White Nile,5016.0,874.0,30.22
Sudan,2014.0,Subnat,Sinnar,3763.0,661.0,21.59
Sudan,2014.0,Subnat,Blue Nile,4093.0,656.0,18.44
Sudan,2014.0,Subnat,North Kordofan,6359.0,1125.0,25.38
Sudan,2014.0,Subnat,South Kordofan,8727.0,1466.0,21.11
Sudan,2014.0,Subnat,North Darfur,7775.0,1243.0,12.71
Sudan,2014.0,Subnat,West Darfur,3023.0,553.0,32.6
Sudan,2014.0,Subnat,South Darfur,12516.0,2089.0,24.75
Sudan,2014.0,Wealth quartiles,Lowest 25%,24259.0,4200.0,4.57
Sudan,2014.0,Wealth quartiles,Second 25%,23577.0,4201.0,18.12
Sudan,2014.0,Wealth quartiles,Third 25%,25569.0,4201.0,38.92
Sudan,2014.0,Wealth quartiles,Highest 25%,25458.0,4199.0,59.48
Senegal,1992.0,National,Total,31966.0,3529.0,37.36
Senegal,1992.0,Urb/rur,Rural,20022.0,2042.0,0.0
Senegal,1992.0,Urb/rur,Urban,11944.0,1487.0,100.0
Senegal,1992.0,Poverty,Nonpoor,6652.0,673.0,88.89
Senegal,1992.0,Poverty,Poor,25155.0,2837.0,23.62
Senegal,1992.0,Subnat,Dakar,6543.0,848.0,97.6
Senegal,1992.0,Subnat,Ziguinchor,1415.0,200.0,34.98
Senegal,1992.0,Subnat,Diourbel,2908.0,316.0,20.91
Senegal,1992.0,Subnat,Saint Louis,3224.0,356.0,21.46
Senegal,1992.0,Subnat,Tambacounda,2138.0,221.0,16.23
Senegal,1992.0,Subnat,Kaolack,4018.0,377.0,20.81
Senegal,1992.0,Subnat,Thies,4321.0,454.0,33.7
Senegal,1992.0,Subnat,Louga,2467.0,247.0,17.19
Senegal,1992.0,Subnat,Fatick,2337.0,253.0,12.45
Senegal,1992.0,Subnat,Kolda,2595.0,257.0,15.76
Senegal,1992.0,Wealth quartiles,Lowest 25%,7862.0,943.0,4.97
Senegal,1992.0,Wealth quartiles,Second 25%,7248.0,812.0,14.31
Senegal,1992.0,Wealth quartiles,Third 25%,8357.0,891.0,38.77
Senegal,1992.0,Wealth quartiles,Highest 25%,8492.0,882.0,85.6
Senegal,1997.0,National,Total,44608.0,4840.0,38.27
Senegal,1997.0,Urb/rur,Rural,27535.0,2823.0,0.0
Senegal,1997.0,Urb/rur,Urban,17072.0,2017.0,100.0
Senegal,1997.0,Poverty,Nonpoor,10038.0,1019.0,88.42
Senegal,1997.0,Poverty,Poor,34404.0,3806.0,23.59
Senegal,1997.0,Subnat,Dakar,9450.0,1153.0,94.63
Senegal,1997.0,Subnat,Ziguinchor,2565.0,302.0,45.49
Senegal,1997.0,Subnat,Diourbel,4063.0,416.0,26.95
Senegal,1997.0,Subnat,Saint Louis,4364.0,473.0,25.91
Senegal,1997.0,Subnat,Tambacounda,2933.0,313.0,16.8
Senegal,1997.0,Subnat,Kaolack,5513.0,567.0,23.54
Senegal,1997.0,Subnat,Thies,5830.0,613.0,32.01
Senegal,1997.0,Subnat,Louga,3025.0,283.0,13.85
Senegal,1997.0,Subnat,Fatick,3175.0,333.0,10.2
Senegal,1997.0,Subnat,Kolda,3691.0,386.0,9.15
Senegal,1997.0,Wealth quartiles,Lowest 25%,11023.0,1214.0,3.02
Senegal,1997.0,Wealth quartiles,Second 25%,11135.0,1207.0,10.57
Senegal,1997.0,Wealth quartiles,Third 25%,10840.0,1210.0,51.57
Senegal,1997.0,Wealth quartiles,Highest 25%,11610.0,1210.0,85.9
Senegal,2005.0,National,Total,69059.0,7766.0,43.74
Senegal,2005.0,Urb/rur,Rural,38852.0,4004.0,0.0
Senegal,2005.0,Urb/rur,Urban,30207.0,3762.0,100.0
Senegal,2005.0,Poverty,Nonpoor,28393.0,3039.0,78.84
Senegal,2005.0,Poverty,Poor,40638.0,4725.0,19.25
Senegal,2005.0,Subnat,Dakar,15880.0,2212.0,97.82
Senegal,2005.0,Subnat,Ziguinchor,2912.0,343.0,47.82
Senegal,2005.0,Subnat,Diourbel,7171.0,762.0,16.71
Senegal,2005.0,Subnat,Saint Louis,7069.0,754.0,28.06
Senegal,2005.0,Subnat,Tambacounda,4509.0,436.0,20.3
Senegal,2005.0,Subnat,Kaolack,8108.0,785.0,23.67
Senegal,2005.0,Subnat,Thies,9458.0,1009.0,52.99
Senegal,2005.0,Subnat,Louga,4319.0,430.0,21.19
Senegal,2005.0,Subnat,Fatick,3950.0,448.0,14.1
Senegal,2005.0,Subnat,Kolda,5683.0,587.0,13.75
Senegal,2005.0,Wealth quartiles,Lowest 25%,19537.0,1942.0,2.04
Senegal,2005.0,Wealth quartiles,Second 25%,16992.0,1942.0,21.93
Senegal,2005.0,Wealth quartiles,Third 25%,15193.0,1941.0,70.72
Senegal,2005.0,Wealth quartiles,Highest 25%,17337.0,1941.0,88.47
Senegal,2011.0,National,Total,77271.0,8091.0,44.87
Senegal,2011.0,Urb/rur,Rural,42597.0,4135.0,0.0
Senegal,2011.0,Urb/rur,Urban,34674.0,3957.0,100.0
Senegal,2011.0,Poverty,Nonpoor,39992.0,4015.0,72.59
Senegal,2011.0,Poverty,Poor,37279.0,4077.0,15.14
Senegal,2011.0,Subnat,Dakar,17970.0,2162.0,97.1
Senegal,2011.0,Subnat,Ziguinchor,2910.0,351.0,50.76
Senegal,2011.0,Subnat,Diourbel,8561.0,830.0,15.51
Senegal,2011.0,Subnat,Saint Louis,8211.0,864.0,40.53
Senegal,2011.0,Subnat,Tambacounda,4630.0,467.0,24.34
Senegal,2011.0,Subnat,Kaolack,9110.0,863.0,26.96
Senegal,2011.0,Subnat,Thies,10017.0,1042.0,46.96
Senegal,2011.0,Subnat,Louga,5375.0,508.0,19.85
Senegal,2011.0,Subnat,Fatick,4211.0,423.0,13.7
Senegal,2011.0,Subnat,Kolda,6278.0,581.0,18.53
Senegal,2011.0,Wealth quartiles,Lowest 25%,18872.0,2023.0,4.95
Senegal,2011.0,Wealth quartiles,Second 25%,20038.0,2023.0,22.06
Senegal,2011.0,Wealth quartiles,Third 25%,19705.0,2023.0,67.25
Senegal,2011.0,Wealth quartiles,Highest 25%,18656.0,2023.0,86.12
Senegal,2012.0,National,Total,41595.0,4477.0,40.98
Senegal,2012.0,Urb/rur,Rural,24551.0,2287.0,0.0
Senegal,2012.0,Urb/rur,Urban,17044.0,2190.0,100.0
Senegal,2012.0,Poverty,Nonpoor,21650.0,2383.0,66.71
Senegal,2012.0,Poverty,Poor,19944.0,2094.0,13.04
Senegal,2012.0,Subnat,Dakar,8187.0,1227.0,97.26
Senegal,2012.0,Subnat,Ziguinchor,1586.0,207.0,40.57
Senegal,2012.0,Subnat,Diourbel,4336.0,387.0,19.06
Senegal,2012.0,Subnat,Saint Louis,5226.0,509.0,34.0
Senegal,2012.0,Subnat,Tambacounda,2775.0,268.0,25.88
